date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-07-08,259.6499938964844,264.20001220703125,259.5,263.5,263.5,18312890,0.0,0.0
2025-07-09,263.6499938964844,265.45001220703125,261.79998779296875,264.54998779296875,264.54998779296875,18477580,0.0,0.0
2025-07-10,265.1000061035156,267.25,262.25,262.8500061035156,262.8500061035156,17136740,0.0,0.0
2025-07-11,260.0,264.95001220703125,260.0,263.3500061035156,263.3500061035156,16528100,0.0,0.0
2025-07-14,264.95001220703125,277.75,262.29998779296875,270.6000061035156,270.6000061035156,50184660,0.0,0.0
2025-07-15,271.8999938964844,272.3999938964844,265.1499938964844,266.45001220703125,266.45001220703125,35090520,0.0,0.0
2025-07-16,263.1499938964844,266.95001220703125,261.25,262.3500061035156,262.3500061035156,17828900,0.0,0.0
2025-07-17,263.0,263.70001220703125,258.6000061035156,259.6499938964844,259.6499938964844,17544850,0.0,0.0
2025-07-18,259.95001220703125,260.20001220703125,256.75,257.20001220703125,257.20001220703125,13584890,0.0,0.0
2025-07-21,257.0,277.0,256.6499938964844,271.70001220703125,271.70001220703125,67508530,0.0,0.0
2025-07-22,293.0,311.25,289.6499938964844,299.79998779296875,299.79998779296875,269332700,0.0,0.0
2025-07-23,298.0,303.54998779296875,296.29998779296875,302.04998779296875,302.04998779296875,68915200,0.0,0.0
2025-07-24,302.25,314.45001220703125,302.0,313.1499938964844,313.1499938964844,120603700,0.0,0.0
2025-07-25,309.95001220703125,314.1499938964844,306.29998779296875,310.54998779296875,310.54998779296875,50941170,0.0,0.0
2025-07-28,310.0,312.25,306.6000061035156,307.29998779296875,307.29998779296875,24882870,0.0,0.0
2025-07-29,305.0,307.20001220703125,300.0,306.54998779296875,306.54998779296875,23521230,0.0,0.0
2025-07-30,306.54998779296875,308.1499938964844,301.79998779296875,303.45001220703125,303.45001220703125,21677380,0.0,0.0
2025-07-31,300.0,311.1499938964844,299.29998779296875,307.79998779296875,307.79998779296875,32474670,0.0,0.0
2025-08-01,309.79998779296875,310.45001220703125,303.95001220703125,304.75,304.75,16415900,0.0,0.0
2025-08-04,303.0,307.0,300.45001220703125,305.25,305.25,21862120,0.0,0.0
2025-08-05,306.8999938964844,307.6000061035156,301.70001220703125,302.1499938964844,302.1499938964844,14820250,0.0,0.0
2025-08-06,302.0,302.5,295.45001220703125,298.8500061035156,298.8500061035156,22012280,0.0,0.0
2025-08-07,291.54998779296875,303.20001220703125,288.3999938964844,301.75,301.75,391548800,0.0,0.0
2025-08-08,300.3500061035156,302.3999938964844,298.1000061035156,300.8999938964844,300.8999938964844,28458170,0.0,0.0
2025-08-11,300.8999938964844,310.3999938964844,299.5,309.3999938964844,309.3999938964844,44948310,0.0,0.0
2025-08-12,309.3999938964844,310.0,304.54998779296875,305.8999938964844,305.8999938964844,20834370,0.0,0.0
2025-08-13,305.8999938964844,314.0,305.54998779296875,312.3500061035156,312.3500061035156,28119110,0.0,0.0
2025-08-14,313.0,319.79998779296875,310.6499938964844,318.3999938964844,318.3999938964844,45892250,0.0,0.0
2025-08-18,318.3999938964844,323.70001220703125,313.6499938964844,314.8999938964844,314.8999938964844,42357080,0.0,0.0
2025-08-19,316.5,321.8999938964844,311.70001220703125,321.45001220703125,321.45001220703125,36592940,0.0,0.0
2025-08-20,322.3999938964844,331.3500061035156,320.3500061035156,326.54998779296875,326.54998779296875,55734710,0.0,0.0
2025-08-21,324.6000061035156,325.8999938964844,321.0,321.79998779296875,321.79998779296875,22056600,0.0,0.0
2025-08-22,321.79998779296875,324.0,318.25,319.1000061035156,319.1000061035156,22869850,0.0,0.0
2025-08-25,320.0,323.79998779296875,316.54998779296875,319.25,319.25,20880240,0.0,0.0
2025-08-26,317.29998779296875,321.5,315.04998779296875,317.8999938964844,317.8999938964844,438503000,0.0,0.0
2025-08-28,321.20001220703125,323.1000061035156,313.25,315.5,315.5,44020760,0.0,0.0
2025-08-29,315.54998779296875,316.75,307.75,313.95001220703125,313.95001220703125,62441100,0.0,0.0
2025-09-01,313.95001220703125,322.5,313.95001220703125,321.1000061035156,321.1000061035156,47888390,0.0,0.0
2025-09-02,322.8500061035156,327.3999938964844,320.45001220703125,322.3999938964844,322.3999938964844,48878430,0.0,0.0
2025-09-03,325.1000061035156,328.75,322.0,326.1000061035156,326.1000061035156,46674030,0.0,0.0
2025-09-04,328.0,329.0,322.79998779296875,326.25,326.25,43285620,0.0,0.0
2025-09-05,327.54998779296875,334.3999938964844,326.29998779296875,329.1499938964844,329.1499938964844,31645030,0.0,0.0
2025-09-08,331.0,332.20001220703125,328.20001220703125,329.6499938964844,329.6499938964844,17188060,0.0,0.0
2025-09-09,329.0,329.6499938964844,323.75,325.70001220703125,325.70001220703125,19658620,0.0,0.0
2025-09-10,328.95001220703125,328.95001220703125,322.79998779296875,324.3999938964844,324.3999938964844,18981930,0.0,0.0
2025-09-11,325.0,331.3500061035156,324.70001220703125,328.1000061035156,328.1000061035156,22336990,0.0,0.0
2025-09-12,327.1000061035156,327.8999938964844,320.70001220703125,321.3999938964844,321.3999938964844,19923940,0.0,0.0
2025-09-15,322.95001220703125,325.6000061035156,321.5,323.29998779296875,323.29998779296875,16287170,0.0,0.0
2025-09-16,323.0,327.79998779296875,322.0,327.29998779296875,327.29998779296875,19198530,0.0,0.0
2025-09-17,327.29998779296875,330.0,325.29998779296875,328.25,328.25,14901350,0.0,0.0
2025-09-18,328.79998779296875,338.5,328.29998779296875,337.8500061035156,337.8500061035156,36575250,0.0,0.0
2025-09-19,337.0,340.0,334.54998779296875,336.54998779296875,336.54998779296875,29146780,0.0,0.0
2025-09-22,340.0,343.8999938964844,336.70001220703125,341.8500061035156,341.8500061035156,28626240,0.0,0.0
2025-09-23,340.95001220703125,341.29998779296875,336.70001220703125,338.3500061035156,338.3500061035156,15144820,0.0,0.0
2025-09-24,336.20001220703125,338.0,335.3500061035156,335.79998779296875,335.79998779296875,12073290,0.0,0.0
2025-09-25,334.0,335.79998779296875,331.20001220703125,332.25,332.25,16653310,0.0,0.0
2025-09-26,331.0,332.8999938964844,320.0,321.0,321.0,26840530,0.0,0.0
2025-09-29,326.95001220703125,328.79998779296875,324.25,324.8500061035156,324.8500061035156,21653800,0.0,0.0
2025-09-30,325.1000061035156,328.04998779296875,323.5,325.5,325.5,18841390,0.0,0.0
2025-10-01,323.1000061035156,330.25,320.79998779296875,329.0,329.0,18366560,0.0,0.0
2025-10-03,326.20001220703125,334.79998779296875,324.0,328.45001220703125,328.45001220703125,25648590,0.0,0.0
2025-10-06,326.5,336.29998779296875,326.5,335.1000061035156,335.1000061035156,13705090,0.0,0.0
2025-10-07,335.5,341.6000061035156,333.20001220703125,337.8500061035156,337.8500061035156,19836340,0.0,0.0
2025-10-08,337.6499938964844,342.8999938964844,336.04998779296875,341.6499938964844,341.6499938964844,16799910,0.0,0.0
2025-10-09,345.0,347.5,342.8999938964844,345.5,345.5,23497990,0.0,0.0
2025-10-10,342.54998779296875,349.8999938964844,341.6000061035156,348.29998779296875,348.29998779296875,15972100,0.0,0.0
2025-10-13,347.5,351.29998779296875,345.3999938964844,348.3500061035156,348.3500061035156,14458590,0.0,0.0
2025-10-14,352.0,352.0,343.0,347.75,347.75,25161480,0.0,0.0
2025-10-15,347.75,355.8999938964844,347.3500061035156,354.3500061035156,354.3500061035156,30840490,0.0,0.0
2025-10-16,356.0,368.45001220703125,338.0,347.8500061035156,347.8500061035156,91194450,0.0,0.0
2025-10-17,340.0,347.75,333.75,342.6499938964844,342.6499938964844,77995570,0.0,0.0
2025-10-20,345.0,346.5,336.25,338.1499938964844,338.1499938964844,25481970,0.0,0.0
2025-10-21,340.1000061035156,340.79998779296875,337.20001220703125,338.1000061035156,338.1000061035156,3818958,0.0,0.0
